date,realGDP_(qrt),consumerPriceIndex_(mo),consumerSentiment_(mo),retailSales_(mo),fedFundRate_(d)
2008-03-07,3902.77,213.528,69.5,334416,2.96
2008-03-10,3902.77,213.528,69.5,334416,2.99
2008-03-11,3902.77,213.528,69.5,334416,2.95
2008-03-12,3902.77,213.528,69.5,334416,2.97
2008-03-13,3902.77,213.528,69.5,334416,2.98
2008-03-14,3902.77,213.528,69.5,334416,2.99
2008-03-17,3902.77,213.528,69.5,334416,2.69
2008-03-18,3902.77,213.528,69.5,334416,2.16
2008-03-19,3902.77,213.528,69.5,334416,2.08
2008-03-20,3902.77,213.528,69.5,334416,2.22
2008-03-21,3902.77,213.528,69.5,334416,2.08
2008-03-24,3902.77,213.528,69.5,334416,2.08
2008-03-25,3902.77,213.528,69.5,334416,2.42
2008-03-26,3902.77,213.528,69.5,334416,2.30
2008-03-27,3902.77,213.528,69.5,334416,2.27
2008-03-28,3902.77,213.528,69.5,334416,2.09
2008-03-31,3902.77,213.528,69.5,334416,2.51
2008-04-01,3934.652,214.823,62.6,331002,2.38
2008-04-02,3934.652,214.823,62.6,331002,2.18
2008-04-03,3934.652,214.823,62.6,331002,2.19
2008-04-04,3934.652,214.823,62.6,331002,2.26
2008-04-07,3934.652,214.823,62.6,331002,2.24
2008-04-08,3934.652,214.823,62.6,331002,2.23
2008-04-09,3934.652,214.823,62.6,331002,2.20
2008-04-10,3934.652,214.823,62.6,331002,2.30
2008-04-11,3934.652,214.823,62.6,331002,2.37
2008-04-14,3934.652,214.823,62.6,331002,2.32
2008-04-15,3934.652,214.823,62.6,331002,2.32
2008-04-16,3934.652,214.823,62.6,331002,2.35
2008-04-17,3934.652,214.823,62.6,331002,2.37
2008-04-18,3934.652,214.823,62.6,331002,2.32
2008-04-21,3934.652,214.823,62.6,331002,2.28
2008-04-22,3934.652,214.823,62.6,331002,1.99
2008-04-23,3934.652,214.823,62.6,331002,2.18
2008-04-24,3934.652,214.823,62.6,331002,2.26
2008-04-25,3934.652,214.823,62.6,331002,2.28
2008-04-28,3934.652,214.823,62.6,331002,2.29
2008-04-29,3934.652,214.823,62.6,331002,2.21
2008-04-30,3934.652,214.823,62.6,331002,2.37
2008-05-01,3934.652,216.632,59.8,357277,2.16
2008-05-02,3934.652,216.632,59.8,357277,1.88
2008-05-05,3934.652,216.632,59.8,357277,1.85
2008-05-06,3934.652,216.632,59.8,357277,1.91
2008-05-07,3934.652,216.632,59.8,357277,2.01
2008-05-08,3934.652,216.632,59.8,357277,1.99
2008-05-09,3934.652,216.632,59.8,357277,1.97
2008-05-12,3934.652,216.632,59.8,357277,1.88
2008-05-13,3934.652,216.632,59.8,357277,1.93
2008-05-14,3934.652,216.632,59.8,357277,2.03
2008-05-15,3934.652,216.632,59.8,357277,2.03
2008-05-16,3934.652,216.632,59.8,357277,1.91
2008-05-19,3934.652,216.632,59.8,357277,1.95
2008-05-20,3934.652,216.632,59.8,357277,1.99
2008-05-21,3934.652,216.632,59.8,357277,2.03
2008-05-22,3934.652,216.632,59.8,357277,2.05
2008-05-23,3934.652,216.632,59.8,357277,1.99
2008-05-26,3934.652,216.632,59.8,357277,1.99
2008-05-27,3934.652,216.632,59.8,357277,2.23
2008-05-28,3934.652,216.632,59.8,357277,2.08
2008-05-29,3934.652,216.632,59.8,357277,2.01
2008-05-30,3934.652,216.632,59.8,357277,1.98
2008-06-02,3934.652,218.815,56.4,339791,2.06
2008-06-03,3934.652,218.815,56.4,339791,1.95
2008-06-04,3934.652,218.815,56.4,339791,1.98
2008-06-05,3934.652,218.815,56.4,339791,1.98
2008-06-06,3934.652,218.815,56.4,339791,2.01
2008-06-09,3934.652,218.815,56.4,339791,2.02
2008-06-10,3934.652,218.815,56.4,339791,1.96
2008-06-11,3934.652,218.815,56.4,339791,1.95
2008-06-12,3934.652,218.815,56.4,339791,2.01
2008-06-13,3934.652,218.815,56.4,339791,2.02
2008-06-16,3934.652,218.815,56.4,339791,2.06
2008-06-17,3934.652,218.815,56.4,339791,1.87
2008-06-18,3934.652,218.815,56.4,339791,1.84
2008-06-19,3934.652,218.815,56.4,339791,1.94
2008-06-20,3934.652,218.815,56.4,339791,1.99
2008-06-23,3934.652,218.815,56.4,339791,1.98
2008-06-24,3934.652,218.815,56.4,339791,1.93
2008-06-25,3934.652,218.815,56.4,339791,1.97
2008-06-26,3934.652,218.815,56.4,339791,2.05
2008-06-27,3934.652,218.815,56.4,339791,1.99
2008-06-30,3934.652,218.815,56.4,339791,2.47
2008-07-01,3910.393,219.964,61.2,344158,2.11
2008-07-02,3910.393,219.964,61.2,344158,1.95
2008-07-03,3910.393,219.964,61.2,344158,1.92
2008-07-04,3910.393,219.964,61.2,344158,1.92
2008-07-07,3910.393,219.964,61.2,344158,1.99
2008-07-08,3910.393,219.964,61.2,344158,1.97
2008-07-09,3910.393,219.964,61.2,344158,1.99
2008-07-10,3910.393,219.964,61.2,344158,2.01
2008-07-11,3910.393,219.964,61.2,344158,1.97
2008-07-14,3910.393,219.964,61.2,344158,2.06
2008-07-15,3910.393,219.964,61.2,344158,2.16
2008-07-16,3910.393,219.964,61.2,344158,1.95
2008-07-17,3910.393,219.964,61.2,344158,2.03
2008-07-18,3910.393,219.964,61.2,344158,1.96
2008-07-21,3910.393,219.964,61.2,344158,1.98
2008-07-22,3910.393,219.964,61.2,344158,1.97
2008-07-23,3910.393,219.964,61.2,344158,2.04
2008-07-24,3910.393,219.964,61.2,344158,2.06
2008-07-25,3910.393,219.964,61.2,344158,2.13
2008-07-28,3910.393,219.964,61.2,344158,2.00
2008-07-29,3910.393,219.964,61.2,344158,2.05
2008-07-30,3910.393,219.964,61.2,344158,2.03
2008-07-31,3910.393,219.964,61.2,344158,2.09
2008-08-01,3910.393,219.086,63.0,342443,2.04
2008-08-04,3910.393,219.086,63.0,342443,1.97
2008-08-05,3910.393,219.086,63.0,342443,1.97
2008-08-06,3910.393,219.086,63.0,342443,2.01
2008-08-07,3910.393,219.086,63.0,342443,1.96
2008-08-08,3910.393,219.086,63.0,342443,2.01
2008-08-11,3910.393,219.086,63.0,342443,1.99
2008-08-12,3910.393,219.086,63.0,342443,1.95
2008-08-13,3910.393,219.086,63.0,342443,1.98
2008-08-14,3910.393,219.086,63.0,342443,2.09
2008-08-15,3910.393,219.086,63.0,342443,2.08
2008-08-18,3910.393,219.086,63.0,342443,1.91
2008-08-19,3910.393,219.086,63.0,342443,1.94
2008-08-20,3910.393,219.086,63.0,342443,1.98
2008-08-21,3910.393,219.086,63.0,342443,2.01
2008-08-22,3910.393,219.086,63.0,342443,2.02
2008-08-25,3910.393,219.086,63.0,342443,2.01
2008-08-26,3910.393,219.086,63.0,342443,1.88
2008-08-27,3910.393,219.086,63.0,342443,1.98
2008-08-28,3910.393,219.086,63.0,342443,1.99
2008-08-29,3910.393,219.086,63.0,342443,1.94
2008-09-01,3910.393,218.783,70.3,313308,1.94
2008-09-02,3910.393,218.783,70.3,313308,1.96
2008-09-03,3910.393,218.783,70.3,313308,2.01
2008-09-04,3910.393,218.783,70.3,313308,1.99
2008-09-05,3910.393,218.783,70.3,313308,1.97
2008-09-08,3910.393,218.783,70.3,313308,1.92
2008-09-09,3910.393,218.783,70.3,313308,1.96
2008-09-10,3910.393,218.783,70.3,313308,2.12
2008-09-11,3910.393,218.783,70.3,313308,2.00
2008-09-12,3910.393,218.783,70.3,313308,2.10
2008-09-15,3910.393,218.783,70.3,313308,2.64
2008-09-16,3910.393,218.783,70.3,313308,1.98
2008-09-17,3910.393,218.783,70.3,313308,2.80
2008-09-18,3910.393,218.783,70.3,313308,2.16
2008-09-19,3910.393,218.783,70.3,313308,1.48
2008-09-22,3910.393,218.783,70.3,313308,1.51
2008-09-23,3910.393,218.783,70.3,313308,1.46
2008-09-24,3910.393,218.783,70.3,313308,1.19
2008-09-25,3910.393,218.783,70.3,313308,1.23
2008-09-26,3910.393,218.783,70.3,313308,1.08
2008-09-29,3910.393,218.783,70.3,313308,1.56
2008-09-30,3910.393,218.783,70.3,313308,2.03
2008-10-01,3895.147,216.573,57.6,311422,1.15
2008-10-02,3895.147,216.573,57.6,311422,0.67
2008-10-03,3895.147,216.573,57.6,311422,1.10
2008-10-06,3895.147,216.573,57.6,311422,1.96
2008-10-07,3895.147,216.573,57.6,311422,2.97
2008-10-08,3895.147,216.573,57.6,311422,2.24
2008-10-09,3895.147,216.573,57.6,311422,1.40
2008-10-10,3895.147,216.573,57.6,311422,0.79
2008-10-13,3895.147,216.573,57.6,311422,0.79
2008-10-14,3895.147,216.573,57.6,311422,1.10
2008-10-15,3895.147,216.573,57.6,311422,1.04
2008-10-16,3895.147,216.573,57.6,311422,0.83
2008-10-17,3895.147,216.573,57.6,311422,0.60
2008-10-20,3895.147,216.573,57.6,311422,0.70
2008-10-21,3895.147,216.573,57.6,311422,0.67
2008-10-22,3895.147,216.573,57.6,311422,0.81
2008-10-23,3895.147,216.573,57.6,311422,0.93
2008-10-24,3895.147,216.573,57.6,311422,0.95
2008-10-27,3895.147,216.573,57.6,311422,0.92
2008-10-28,3895.147,216.573,57.6,311422,0.67
2008-10-29,3895.147,216.573,57.6,311422,0.36
2008-10-30,3895.147,216.573,57.6,311422,0.30
2008-10-31,3895.147,216.573,57.6,311422,0.22
2008-11-03,3895.147,212.425,55.3,299238,0.23
2008-11-04,3895.147,212.425,55.3,299238,0.23
2008-11-05,3895.147,212.425,55.3,299238,0.23
2008-11-06,3895.147,212.425,55.3,299238,0.23
2008-11-07,3895.147,212.425,55.3,299238,0.27
2008-11-10,3895.147,212.425,55.3,299238,0.29
2008-11-11,3895.147,212.425,55.3,299238,0.29
2008-11-12,3895.147,212.425,55.3,299238,0.35
2008-11-13,3895.147,212.425,55.3,299238,0.35
2008-11-14,3895.147,212.425,55.3,299238,0.34
2008-11-17,3895.147,212.425,55.3,299238,0.37
2008-11-18,3895.147,212.425,55.3,299238,0.38
2008-11-19,3895.147,212.425,55.3,299238,0.38
2008-11-20,3895.147,212.425,55.3,299238,0.49
2008-11-21,3895.147,212.425,55.3,299238,0.57
2008-11-24,3895.147,212.425,55.3,299238,0.62
2008-11-25,3895.147,212.425,55.3,299238,0.59
2008-11-26,3895.147,212.425,55.3,299238,0.53
2008-11-27,3895.147,212.425,55.3,299238,0.53
2008-11-28,3895.147,212.425,55.3,299238,0.52
2008-12-01,3895.147,210.228,60.1,346513,0.52
2008-12-02,3895.147,210.228,60.1,346513,0.47
2008-12-03,3895.147,210.228,60.1,346513,0.36
2008-12-04,3895.147,210.228,60.1,346513,0.20
2008-12-05,3895.147,210.228,60.1,346513,0.12
2008-12-08,3895.147,210.228,60.1,346513,0.12
2008-12-09,3895.147,210.228,60.1,346513,0.13
2008-12-10,3895.147,210.228,60.1,346513,0.11
2008-12-11,3895.147,210.228,60.1,346513,0.14
2008-12-12,3895.147,210.228,60.1,346513,0.15
2008-12-15,3895.147,210.228,60.1,346513,0.18
2008-12-16,3895.147,210.228,60.1,346513,0.17
2008-12-17,3895.147,210.228,60.1,346513,0.12
2008-12-18,3895.147,210.228,60.1,346513,0.11
2008-12-19,3895.147,210.228,60.1,346513,0.11
2008-12-22,3895.147,210.228,60.1,346513,0.11
2008-12-23,3895.147,210.228,60.1,346513,0.11
2008-12-24,3895.147,210.228,60.1,346513,0.11
2008-12-25,3895.147,210.228,60.1,346513,0.11
2008-12-26,3895.147,210.228,60.1,346513,0.09
2008-12-29,3895.147,210.228,60.1,346513,0.10
2008-12-30,3895.147,210.228,60.1,346513,0.09
2008-12-31,3895.147,210.228,60.1,346513,0.14
2009-01-01,3703.443,211.143,61.2,273998,0.14
2009-01-02,3703.443,211.143,61.2,273998,0.08
2009-01-05,3703.443,211.143,61.2,273998,0.11
2009-01-06,3703.443,211.143,61.2,273998,0.09
2009-01-07,3703.443,211.143,61.2,273998,0.11
2009-01-08,3703.443,211.143,61.2,273998,0.10
2009-01-09,3703.443,211.143,61.2,273998,0.09
2009-01-12,3703.443,211.143,61.2,273998,0.10
2009-01-13,3703.443,211.143,61.2,273998,0.10
2009-01-14,3703.443,211.143,61.2,273998,0.15
2009-01-15,3703.443,211.143,61.2,273998,0.18
2009-01-16,3703.443,211.143,61.2,273998,0.19
2009-01-19,3703.443,211.143,61.2,273998,0.19
2009-01-20,3703.443,211.143,61.2,273998,0.20
2009-01-21,3703.443,211.143,61.2,273998,0.23
2009-01-22,3703.443,211.143,61.2,273998,0.21
2009-01-23,3703.443,211.143,61.2,273998,0.18
2009-01-26,3703.443,211.143,61.2,273998,0.19
2009-01-27,3703.443,211.143,61.2,273998,0.18
2009-01-28,3703.443,211.143,61.2,273998,0.19
2009-01-29,3703.443,211.143,61.2,273998,0.23
2009-01-30,3703.443,211.143,61.2,273998,0.23
2009-02-02,3703.443,212.193,56.3,264465,0.24
2009-02-03,3703.443,212.193,56.3,264465,0.24
2009-02-04,3703.443,212.193,56.3,264465,0.24
2009-02-05,3703.443,212.193,56.3,264465,0.23
2009-02-06,3703.443,212.193,56.3,264465,0.23
2009-02-09,3703.443,212.193,56.3,264465,0.22
2009-02-10,3703.443,212.193,56.3,264465,0.24
2009-02-11,3703.443,212.193,56.3,264465,0.22
2009-02-12,3703.443,212.193,56.3,264465,0.23
2009-02-13,3703.443,212.193,56.3,264465,0.22
2009-02-16,3703.443,212.193,56.3,264465,0.22
2009-02-17,3703.443,212.193,56.3,264465,0.25
2009-02-18,3703.443,212.193,56.3,264465,0.23
2009-02-19,3703.443,212.193,56.3,264465,0.21
2009-02-20,3703.443,212.193,56.3,264465,0.20
2009-02-23,3703.443,212.193,56.3,264465,0.19
2009-02-24,3703.443,212.193,56.3,264465,0.21
2009-02-25,3703.443,212.193,56.3,264465,0.21
2009-02-26,3703.443,212.193,56.3,264465,0.22
2009-02-27,3703.443,212.193,56.3,264465,0.22
2009-03-02,3703.443,212.709,57.3,290068,0.22
2009-03-03,3703.443,212.709,57.3,290068,0.20
2009-03-04,3703.443,212.709,57.3,290068,0.21
2009-03-05,3703.443,212.709,57.3,290068,0.20
2009-03-06,3703.443,212.709,57.3,290068,0.20
2009-03-09,3703.443,212.709,57.3,290068,0.20
2009-03-10,3703.443,212.709,57.3,290068,0.20
2009-03-11,3703.443,212.709,57.3,290068,0.19
2009-03-12,3703.443,212.709,57.3,290068,0.18
2009-03-13,3703.443,212.709,57.3,290068,0.15
2009-03-16,3703.443,212.709,57.3,290068,0.20
2009-03-17,3703.443,212.709,57.3,290068,0.20
2009-03-18,3703.443,212.709,57.3,290068,0.18
2009-03-19,3703.443,212.709,57.3,290068,0.17
2009-03-20,3703.443,212.709,57.3,290068,0.18
2009-03-23,3703.443,212.709,57.3,290068,0.17
2009-03-24,3703.443,212.709,57.3,290068,0.17
2009-03-25,3703.443,212.709,57.3,290068,0.17
2009-03-26,3703.443,212.709,57.3,290068,0.16
2009-03-27,3703.443,212.709,57.3,290068,0.15
2009-03-30,3703.443,212.709,57.3,290068,0.16
2009-03-31,3703.443,212.709,57.3,290068,0.16
2009-04-01,3782.545,213.240,65.1,292041,0.16
2009-04-02,3782.545,213.240,65.1,292041,0.16
2009-04-03,3782.545,213.240,65.1,292041,0.13
2009-04-06,3782.545,213.240,65.1,292041,0.14
2009-04-07,3782.545,213.240,65.1,292041,0.14
2009-04-08,3782.545,213.240,65.1,292041,0.14
2009-04-09,3782.545,213.240,65.1,292041,0.14
2009-04-10,3782.545,213.240,65.1,292041,0.15
2009-04-13,3782.545,213.240,65.1,292041,0.13
2009-04-14,3782.545,213.240,65.1,292041,0.16
2009-04-15,3782.545,213.240,65.1,292041,0.16
2009-04-16,3782.545,213.240,65.1,292041,0.15
2009-04-17,3782.545,213.240,65.1,292041,0.13
2009-04-20,3782.545,213.240,65.1,292041,0.14
2009-04-21,3782.545,213.240,65.1,292041,0.15
2009-04-22,3782.545,213.240,65.1,292041,0.15
2009-04-23,3782.545,213.240,65.1,292041,0.17
2009-04-24,3782.545,213.240,65.1,292041,0.16
2009-04-27,3782.545,213.240,65.1,292041,0.17
2009-04-28,3782.545,213.240,65.1,292041,0.16
2009-04-29,3782.545,213.240,65.1,292041,0.18
2009-04-30,3782.545,213.240,65.1,292041,0.20
2009-05-01,3782.545,213.856,68.7,307481,0.22
2009-05-04,3782.545,213.856,68.7,307481,0.22
2009-05-05,3782.545,213.856,68.7,307481,0.20
2009-05-06,3782.545,213.856,68.7,307481,0.18
2009-05-07,3782.545,213.856,68.7,307481,0.18
2009-05-08,3782.545,213.856,68.7,307481,0.17
2009-05-11,3782.545,213.856,68.7,307481,0.17
2009-05-12,3782.545,213.856,68.7,307481,0.16
2009-05-13,3782.545,213.856,68.7,307481,0.16
2009-05-14,3782.545,213.856,68.7,307481,0.16
2009-05-15,3782.545,213.856,68.7,307481,0.17
2009-05-18,3782.545,213.856,68.7,307481,0.16
2009-05-19,3782.545,213.856,68.7,307481,0.15
2009-05-20,3782.545,213.856,68.7,307481,0.14
2009-05-21,3782.545,213.856,68.7,307481,0.17
2009-05-22,3782.545,213.856,68.7,307481,0.17
2009-05-25,3782.545,213.856,68.7,307481,0.17
2009-05-26,3782.545,213.856,68.7,307481,0.18
2009-05-27,3782.545,213.856,68.7,307481,0.17
2009-05-28,3782.545,213.856,68.7,307481,0.17
2009-05-29,3782.545,213.856,68.7,307481,0.19
2009-06-01,3782.545,215.693,70.8,306050,0.21
2009-06-02,3782.545,215.693,70.8,306050,0.20
2009-06-03,3782.545,215.693,70.8,306050,0.21
2009-06-04,3782.545,215.693,70.8,306050,0.20
2009-06-05,3782.545,215.693,70.8,306050,0.21
2009-06-08,3782.545,215.693,70.8,306050,0.21
2009-06-09,3782.545,215.693,70.8,306050,0.18
2009-06-10,3782.545,215.693,70.8,306050,0.18
2009-06-11,3782.545,215.693,70.8,306050,0.17
2009-06-12,3782.545,215.693,70.8,306050,0.17
2009-06-15,3782.545,215.693,70.8,306050,0.22
2009-06-16,3782.545,215.693,70.8,306050,0.22
2009-06-17,3782.545,215.693,70.8,306050,0.24
2009-06-18,3782.545,215.693,70.8,306050,0.25
2009-06-19,3782.545,215.693,70.8,306050,0.25
2009-06-22,3782.545,215.693,70.8,306050,0.24
2009-06-23,3782.545,215.693,70.8,306050,0.24
2009-06-24,3782.545,215.693,70.8,306050,0.21
2009-06-25,3782.545,215.693,70.8,306050,0.19
2009-06-26,3782.545,215.693,70.8,306050,0.18
2009-06-29,3782.545,215.693,70.8,306050,0.17
2009-06-30,3782.545,215.693,70.8,306050,0.22
2009-07-01,3823.607,215.351,66.0,308847,0.20
2009-07-02,3823.607,215.351,66.0,308847,0.17
2009-07-03,3823.607,215.351,66.0,308847,0.16
2009-07-06,3823.607,215.351,66.0,308847,0.18
2009-07-07,3823.607,215.351,66.0,308847,0.18
2009-07-08,3823.607,215.351,66.0,308847,0.16
2009-07-09,3823.607,215.351,66.0,308847,0.15
2009-07-10,3823.607,215.351,66.0,308847,0.15
2009-07-13,3823.607,215.351,66.0,308847,0.13
2009-07-14,3823.607,215.351,66.0,308847,0.13
2009-07-15,3823.607,215.351,66.0,308847,0.14
2009-07-16,3823.607,215.351,66.0,308847,0.15
2009-07-17,3823.607,215.351,66.0,308847,0.15
2009-07-20,3823.607,215.351,66.0,308847,0.15
2009-07-21,3823.607,215.351,66.0,308847,0.14
2009-07-22,3823.607,215.351,66.0,308847,0.14
2009-07-23,3823.607,215.351,66.0,308847,0.15
2009-07-24,3823.607,215.351,66.0,308847,0.15
2009-07-27,3823.607,215.351,66.0,308847,0.16
2009-07-28,3823.607,215.351,66.0,308847,0.15
2009-07-29,3823.607,215.351,66.0,308847,0.17
2009-07-30,3823.607,215.351,66.0,308847,0.17
2009-07-31,3823.607,215.351,66.0,308847,0.18
2009-08-03,3823.607,215.834,65.7,314505,0.18
2009-08-04,3823.607,215.834,65.7,314505,0.17
2009-08-05,3823.607,215.834,65.7,314505,0.17
2009-08-06,3823.607,215.834,65.7,314505,0.17
2009-08-07,3823.607,215.834,65.7,314505,0.17
2009-08-10,3823.607,215.834,65.7,314505,0.17
2009-08-11,3823.607,215.834,65.7,314505,0.16
2009-08-12,3823.607,215.834,65.7,314505,0.15
2009-08-13,3823.607,215.834,65.7,314505,0.15
2009-08-14,3823.607,215.834,65.7,314505,0.15
2009-08-17,3823.607,215.834,65.7,314505,0.17
2009-08-18,3823.607,215.834,65.7,314505,0.17
2009-08-19,3823.607,215.834,65.7,314505,0.17
2009-08-20,3823.607,215.834,65.7,314505,0.17
2009-08-21,3823.607,215.834,65.7,314505,0.16
2009-08-24,3823.607,215.834,65.7,314505,0.16
2009-08-25,3823.607,215.834,65.7,314505,0.15
2009-08-26,3823.607,215.834,65.7,314505,0.15
2009-08-27,3823.607,215.834,65.7,314505,0.14
2009-08-28,3823.607,215.834,65.7,314505,0.14
2009-08-31,3823.607,215.834,65.7,314505,0.15
2009-09-01,3823.607,215.969,73.5,288071,0.15
2009-09-02,3823.607,215.969,73.5,288071,0.16
2009-09-03,3823.607,215.969,73.5,288071,0.15
2009-09-04,3823.607,215.969,73.5,288071,0.15
2009-09-07,3823.607,215.969,73.5,288071,0.15
2009-09-08,3823.607,215.969,73.5,288071,0.15
2009-09-09,3823.607,215.969,73.5,288071,0.15
2009-09-10,3823.607,215.969,73.5,288071,0.16
2009-09-11,3823.607,215.969,73.5,288071,0.15
2009-09-14,3823.607,215.969,73.5,288071,0.16
2009-09-15,3823.607,215.969,73.5,288071,0.17
2009-09-16,3823.607,215.969,73.5,288071,0.17
2009-09-17,3823.607,215.969,73.5,288071,0.16
2009-09-18,3823.607,215.969,73.5,288071,0.16
2009-09-21,3823.607,215.969,73.5,288071,0.15
2009-09-22,3823.607,215.969,73.5,288071,0.15
2009-09-23,3823.607,215.969,73.5,288071,0.15
2009-09-24,3823.607,215.969,73.5,288071,0.14
2009-09-25,3823.607,215.969,73.5,288071,0.13
2009-09-28,3823.607,215.969,73.5,288071,0.13
2009-09-29,3823.607,215.969,73.5,288071,0.11
2009-09-30,3823.607,215.969,73.5,288071,0.07
2009-10-01,3926.667,216.177,70.6,300360,0.11
2009-10-02,3926.667,216.177,70.6,300360,0.13
2009-10-05,3926.667,216.177,70.6,300360,0.13
2009-10-06,3926.667,216.177,70.6,300360,0.12
2009-10-07,3926.667,216.177,70.6,300360,0.13
2009-10-08,3926.667,216.177,70.6,300360,0.12
2009-10-09,3926.667,216.177,70.6,300360,0.12
2009-10-12,3926.667,216.177,70.6,300360,0.12
2009-10-13,3926.667,216.177,70.6,300360,0.12
2009-10-14,3926.667,216.177,70.6,300360,0.12
2009-10-15,3926.667,216.177,70.6,300360,0.13
2009-10-16,3926.667,216.177,70.6,300360,0.12
2009-10-19,3926.667,216.177,70.6,300360,0.12
2009-10-20,3926.667,216.177,70.6,300360,0.12
2009-10-21,3926.667,216.177,70.6,300360,0.11
2009-10-22,3926.667,216.177,70.6,300360,0.11
2009-10-23,3926.667,216.177,70.6,300360,0.11
2009-10-26,3926.667,216.177,70.6,300360,0.11
2009-10-27,3926.667,216.177,70.6,300360,0.11
2009-10-28,3926.667,216.177,70.6,300360,0.11
2009-10-29,3926.667,216.177,70.6,300360,0.11
2009-10-30,3926.667,216.177,70.6,300360,0.11
2009-11-02,3926.667,216.330,67.4,303850,0.12
2009-11-03,3926.667,216.330,67.4,303850,0.12
2009-11-04,3926.667,216.330,67.4,303850,0.13
2009-11-05,3926.667,216.330,67.4,303850,0.13
2009-11-06,3926.667,216.330,67.4,303850,0.12
2009-11-09,3926.667,216.330,67.4,303850,0.12
2009-11-10,3926.667,216.330,67.4,303850,0.13
2009-11-11,3926.667,216.330,67.4,303850,0.13
2009-11-12,3926.667,216.330,67.4,303850,0.12
2009-11-13,3926.667,216.330,67.4,303850,0.12
2009-11-16,3926.667,216.330,67.4,303850,0.12
2009-11-17,3926.667,216.330,67.4,303850,0.12
2009-11-18,3926.667,216.330,67.4,303850,0.11
2009-11-19,3926.667,216.330,67.4,303850,0.11
2009-11-20,3926.667,216.330,67.4,303850,0.11
2009-11-23,3926.667,216.330,67.4,303850,0.12
2009-11-24,3926.667,216.330,67.4,303850,0.12
2009-11-25,3926.667,216.330,67.4,303850,0.11
2009-11-26,3926.667,216.330,67.4,303850,0.11
2009-11-27,3926.667,216.330,67.4,303850,0.12
2009-11-30,3926.667,216.330,67.4,303850,0.13
2009-12-01,3926.667,215.949,72.5,362735,0.13
2009-12-02,3926.667,215.949,72.5,362735,0.13
2009-12-03,3926.667,215.949,72.5,362735,0.13
2009-12-04,3926.667,215.949,72.5,362735,0.12
2009-12-07,3926.667,215.949,72.5,362735,0.12
2009-12-08,3926.667,215.949,72.5,362735,0.12
2009-12-09,3926.667,215.949,72.5,362735,0.12
2009-12-10,3926.667,215.949,72.5,362735,0.12
2009-12-11,3926.667,215.949,72.5,362735,0.12
2009-12-14,3926.667,215.949,72.5,362735,0.12
2009-12-15,3926.667,215.949,72.5,362735,0.13
2009-12-16,3926.667,215.949,72.5,362735,0.14
2009-12-17,3926.667,215.949,72.5,362735,0.13
2009-12-18,3926.667,215.949,72.5,362735,0.12
2009-12-21,3926.667,215.949,72.5,362735,0.12
2009-12-22,3926.667,215.949,72.5,362735,0.12
2009-12-23,3926.667,215.949,72.5,362735,0.11
2009-12-24,3926.667,215.949,72.5,362735,0.11
2009-12-25,3926.667,215.949,72.5,362735,0.11
2009-12-28,3926.667,215.949,72.5,362735,0.12
2009-12-29,3926.667,215.949,72.5,362735,0.12
2009-12-30,3926.667,215.949,72.5,362735,0.11
2009-12-31,3926.667,215.949,72.5,362735,0.05
2010-01-01,3776.48,216.687,74.4,279044,0.05
2010-01-04,3776.48,216.687,74.4,279044,0.12
2010-01-05,3776.48,216.687,74.4,279044,0.12
2010-01-06,3776.48,216.687,74.4,279044,0.12
2010-01-07,3776.48,216.687,74.4,279044,0.10
2010-01-08,3776.48,216.687,74.4,279044,0.11
2010-01-11,3776.48,216.687,74.4,279044,0.11
2010-01-12,3776.48,216.687,74.4,279044,0.11
2010-01-13,3776.48,216.687,74.4,279044,0.11
2010-01-14,3776.48,216.687,74.4,279044,0.11
2010-01-15,3776.48,216.687,74.4,279044,0.12
2010-01-18,3776.48,216.687,74.4,279044,0.12
2010-01-19,3776.48,216.687,74.4,279044,0.13
2010-01-20,3776.48,216.687,74.4,279044,0.13
2010-01-21,3776.48,216.687,74.4,279044,0.12
2010-01-22,3776.48,216.687,74.4,279044,0.11
2010-01-25,3776.48,216.687,74.4,279044,0.12
2010-01-26,3776.48,216.687,74.4,279044,0.12
2010-01-27,3776.48,216.687,74.4,279044,0.12
2010-01-28,3776.48,216.687,74.4,279044,0.12
2010-01-29,3776.48,216.687,74.4,279044,0.12
2010-02-01,3776.48,216.741,73.6,275566,0.14
